"Please link back to the original report when using this data: 
,United Kingdom,Marketing,,Marketing and Advertising,,White,,15 years - 19 years,1 year to 4 years,0,,1,0,1,1,Staying motivated,,Ability to spend time with family,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,n/a
,Poland,Software,,Engineering,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Distractions at home,,Ability to work from home,,0,,,,,,,,,,,Employee,1,1 time zone,0,1,51 to 100,1 to 25%,No,No,No,No,No,No,
,United Kingdom,Marketing,,Marketing and Advertising,,White,,More than 20 years,6 months to 11 months,0,,1,1,1,1,,Connectivity,Ability to spend time with family,,1,I don't know,,1,No barriers in place. Senior team lead the move,,How I collaborate and communicate,,I'm working the same amount,1,Emphasis on finished projects,Employee,0,,,1,101 to 500,76 to 99%,No,Yes,No,Yes,Yes,No,Biggest drawback is lack of Home office space.
,United States,Software,,,Content,Asian or Pacific Islander,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,101 to 500,100%,Yes,Partially,Partially,Yes,Yes,,
,United Kingdom,Marketing,,Marketing and Advertising,,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Flexibility to work from any location,,1,Yes,,1,We already had systems in place to enable remote working. We were planning to do it but had never got round to implementing it.,,How I collaborate and communicate,,I'm working the same amount,0,,Business owner,0,,,1,Fewer than 10,100%,No,No,Yes,Yes,Yes,,
,Italy,Software,,Engineering,,White,,10 years - 14 years,1 year to 4 years,0,,1,0,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,101 to 500,51 to 75%,No,No,No,Partially,No,,
,India,,Logistics and Transportation,Engineering,,Asian or Pacific Islander,,5 years - 9 years,6 months to 11 months,0,,1,1,1,1,Distractions at home,,,All of the above,1,No,First half of 2021,0,,There was a huge amount of scepticism from the management on whether remote work is even possible and If any significant amount of work would get done. Top decision makers are very conservative on remote working and so there's a bias against WFH right out of the gate,Just my location,,I'm working more,1,"Before remote working, managers used to be less worried about outcomes since everyone was in front of each other and within a moment's reach. If they needed am update they would simply visit the relevant person at their desk. When remote working started, however, they began to get stressed over regular updates and excessive meetings just to have that synchronicity which doesn't necessarily improve throughout but puts the managers at ease",Employee,0,,,0,"501 to 1,000",51 to 75%,No,No,Partially,Yes,Yes,They have offered reimbursement to anyone facing certain expenditures in setting up remote work environment at home,"I seriously think you should include an ""All of the above"" option in the MCQ questions. 
Sometimes every option applies equally and evenly"
,Slovakia,Software,,Engineering,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,India,Software,,Engineering,,Asian or Pacific Islander,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Ability to spend time with family,,1,I don't know,,0,,We've never worked remotely before. Lack of proper communication tools to begin with.,My work hours,,I'm working more,1,Companies should make the effort to make remote work the default mode - atleast in the software industry.,Employee,0,,,0,"501 to 1,000",76 to 99%,,,,,,one time furniture cost for home setup,IT asset management is hard. not so easy to replace or repair assets when they falter.
,Spain,Software,,Product,,White,,15 years - 19 years,More than 10 years,0,,1,0,1,1,Loneliness,,Not having to commute,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Spain,IT and Services,,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,16+ time zones,0,0,"More than 1,001",1 to 25%,No,No,No,Partially,Partially,No,
,Canada,Government,,Engineering,,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,Yes,,1,awesome it staff,,Just my location,,I'm working more,0,no,Employee,1,11-15 time zones,0,1,"More than 1,001",76 to 99%,No,No,No,Yes,Yes,chairs / desks,no
,United States,,Food Service,Leadership,,Native American or Alaska Native,,15 years - 19 years,1 year to 4 years,0,,1,1,1,1,,"Not so much loneliness, but I miss celebrating in-person and sharing meals",Ability to spend time with family,,0,,,,,,,,,,,Employee,0,,,0,101 to 500,26 to 50%,No,No,No,Yes,Partially,No,Nope!
,Czech Republic,Software,,Leadership,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to spend time with family,,1,No,Unknown,1,,,Just my location,,,1,,Employee,1,2-5 time zones,1,0,"501 to 1,000",51 to 75%,No,No,No,Yes,Yes,,
,Germany,Software,,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,0,,,1,11 to 50,1 to 25%,No,Yes,No,Yes,Yes,,
,Austria,Software,,Leadership,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Canada,Non-profit,,Operations,,White,,More than 20 years,More than 10 years,1,0,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,0,,,1,Just me,100%,No,No,No,No,Partially,No,I only work remotely part time. Other times are on site
,Netherlands,IT and Services,,Engineering,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,1,No,Unknown,1,We already had a colleague working remote,,How I collaborate and communicate,,I'm working the same amount,0,,Employee,0,,,1,Fewer than 10,26 to 50%,Partially,No,No,Partially,Yes,,
,South Africa,Software,,Product,,White,,10 years - 14 years,More than 10 years,0,,0,,1,1,Not being able to unplug,,Ability to work from home,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,No,No,No,No,Yes,,
,France,IT and Services,,Engineering,,White,,5 years - 9 years,5 years - 9 years,0,,1,0,1,1,Staying motivated,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Sweden,Software,,Engineering,,White,,More than 20 years,More than 10 years,0,,1,0,1,1,,None,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,1,11 to 50,76 to 99%,No,Yes,No,Yes,Partially,No,One of the main reasons I’ve kept working remoteky has been the increasing urban house prices. At some point I could not afford to live closer to employers.
,United States,Software,,Engineering,,White,,More than 20 years,More than 10 years,0,,1,0,1,1,Not being able to unplug,,Flexibility to work from any location,,1,Yes,,1,We were a remote organization before COVID-19,,,"Nothing, we've always been remote",I'm working the same amount,0,I've always worked remotely,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,No,No,No,Yes,Yes,,Nope
,United States,Software,,Product,,Asian or Pacific Islander,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,1,I don't know,,1,Most of the work could be done remotely.,,My work hours,,I'm working more,1,,Employee,1,2-5 time zones,1,1,51 to 100,76 to 99%,No,No,No,Yes,Yes,Office supplies,
,South Africa,Software,,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,"More than 1,001",26 to 50%,Partially,No,No,Yes,Yes,"Electricity, partially",N/A
,Slovakia,Software,,Engineering,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,1,11 to 50,26 to 50%,No,No,No,Yes,Yes,,nope
,Japan,,Video Games,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,51 to 100,100%,No,No,No,Yes,Yes,,
,United States,Software,,Engineering,,White,,15 years - 19 years,1 year to 4 years,0,,1,0,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,51 to 100,100%,No,Yes,No,Yes,Yes,No,"A lot of previous answers were yes or no and I think there is a lot more grey in there. Maybe, tell me what you are trying to do? Doesn't fit in a box well. But you can boil this down to y/n."
,United States,IT and Services,,,Consulting,White,,15 years - 19 years,More than 10 years,0,,1,0,1,1,Not being able to unplug,,Ability to spend time with family,,1,Yes,,1,We had extensive experience with remote work,,I’m now acting as my child(ren)’s caretaker/teacher,,I'm working less,0,"COVID and remote work should be considered separately. The former makes it hard to be productive, while the latter has no impact on productivity.",Freelancer / Self-employed,,,,,,,,,,,,,
,United States,IT and Services,,Marketing and Advertising,,White,,More than 20 years,More than 10 years,0,,1,0,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,"Office supplies, furniture, books, etc",Thanks for doing this each year!
,United States,IT and Services,,Engineering,,White,,More than 20 years,1 year to 4 years,0,,1,0,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,11-15 time zones,1,1,101 to 500,51 to 75%,Partially,Partially,Partially,Yes,Yes,They do an annual 'choode your own use' stipend,Dunno
,Spain,Software,,Design,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,No,First half of 2021,1,We protested vpns in advanced all tools are online,,My work hours,,I'm working less,1,I work less but I’m more productive,Employee,1,2-5 time zones,1,0,"More than 1,001",26 to 50%,No,No,No,No,No,No,No
,Indonesia,Software,,Engineering,,Multiracial or Biracial,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,11 to 50,76 to 99%,No,No,Yes,Yes,Yes,Transport costs to see other teammates and going to retreats,
,United States,Non-profit,,Marketing and Advertising,,Hispanic or Latino,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,I don't know,,1,Existing infrastructure,,How I collaborate and communicate,,I'm working more,1,,Employee,1,2-5 time zones,0,1,101 to 500,51 to 75%,Partially,No,No,Yes,Yes,,
,Netherlands,E-commerce,,Product,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,0,,,1,Fewer than 10,100%,No,No,No,Partially,No,No,No
,United States,Software,,Leadership,,White,,15 years - 19 years,6 months to 11 months,0,,1,0,1,1,Not being able to unplug,,Ability to spend time with family,,1,I don't know,,1,"Everything we do is online, plus we already had a lot of remote folks.",,My work hours,,I'm working more,1,Not really,Employee,1,6-10 time zones,1,1,101 to 500,76 to 99%,No,No,No,Yes,Yes,No,No
,Indonesia,Software,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,1 year to 4 years,0,,1,1,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,I hope more company open remote job vacancy across time zones
,United States,Software,,Marketing and Advertising,,White,,15 years - 19 years,1 year to 4 years,0,,1,1,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,101 to 500,76 to 99%,No,No,Yes,Yes,Yes,No additional,"This is my first fully remote position. My current boss and I worked together in-person at a previous employer. In 2021, I am going to be hiring someone who I will directly manage, but who I likely will not have met in person."
,India,Software,,Product,,Asian or Pacific Islander,,10 years - 14 years,1 year to 4 years,0,,1,0,1,1,Loneliness,,Ability to spend time with family,,1,Yes,,1,Nothing much,,My work hours,,I'm working more,0,I end up travelling more,Business owner,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,,None
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nomadic,Software,,Leadership,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Just me,100%,No,Yes,Yes,Yes,Yes,Owner - so it's a bit different for me :),nope
,Netherlands,IT and Services,,Product,,White,,15 years - 19 years,More than 10 years,0,,1,0,1,1,,No serious struggles,Not having to commute,,0,,,,,,,,,,,Employee,1,1 time zone,0,0,Fewer than 10,100%,Yes,Yes,No,No,Yes,No,No
,Canada,Software,,Marketing and Advertising,,Black or African American,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to work from home,,0,,,,,,,,,,,Employee,1,11-15 time zones,1,1,51 to 100,100%,Yes,No,Yes,Yes,Yes,No,Nope
,Indonesia,Software,,Engineering,,White,,15 years - 19 years,More than 10 years,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Should've asked how much I make.
,United States,Software,,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,Yes,,0,,Leadership was uncertain,How I collaborate and communicate,,I'm working more,1,Breaks throughout the day for things like going for a walk or working out.,Employee,1,6-10 time zones,1,0,"More than 1,001",51 to 75%,No,No,No,Yes,Yes,Partially covers office stuff like desks/chairs.,No
,United States,Marketing,,Marketing and Advertising,,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,1,Yes,,1,"We had already been using collaborative tools like Slack, Zoom, and Google Docs",,My work hours,,I'm working the same amount,1,No,Employee,1,1 time zone,1,0,11 to 50,100%,No,No,No,No,No,No,No
,United States,Software,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,6 months to 11 months,1,1,0,,1,1,Staying motivated,,Not having to commute,,1,I don't know,,1,"The leadership team had been monitoring the Covid-19 situation early, so they had a plan in place.",,Just my location,,I'm working the same amount,0,It's more enjoyable.,Employee,0,,,1,"More than 1,001",76 to 99%,No,No,No,Yes,Yes,Desk and chair,Nope!
