Country,City,Do you work remotely sometimes?,Which best describes you?,Do you set your own hours or does someone else set them for you?,How long have you worked remotely?,"In general, how would you describe your experience with remote work?","If you work from home, what room do you typically work in?","Other - Write In:If you work from home, what room do you typically work in?",How many people work remotely in your home?,"If the pandemic ended today, would you like to primarily work remotely from multiple locations (such as a co-working space or another city) or would you prefer to work from home?","On video work calls, do you prefer the camera to be on or off?","Would you describe yourself as an introvert, extrovert or an ambivert?",Do you identify as a person with a chronic illness or disability?,Is your disability or chronic illness one of the reasons you pursued remote work?,Are you a parent/guardian whose child(ren) live at home?,Is being a parent/guardian one of the reasons you pursued remote work?,Does being a parent/guardian make you want to continue to work remotely?,"If your child(ren) were unexpectedly home because of the pandemic, what type of impact did that have on your work?",Loneliness:What struggles do you have with working remotely? Select all that apply.,Working across time zones:What struggles do you have with working remotely? Select all that apply.,Difficulties with collaboration and communication:What struggles do you have with working remotely? Select all that apply.,Staying motivated:What struggles do you have with working remotely? Select all that apply.,Difficulty focusing:What struggles do you have with working remotely? Select all that apply.,Working more:What struggles do you have with working remotely? Select all that apply.,Not being able to unplug:What struggles do you have with working remotely? Select all that apply.,Career advancement or growth:What struggles do you have with working remotely? Select all that apply.,I don’t have any struggles working remotely:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,"Of those, what’s your biggest struggle with working remotely?",Why is collaboration difficult when working remotely?,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.):What benefit(s) do you experience because you work remotely?",Flexibility to live where I choose:What benefit(s) do you experience because you work remotely?,Flexibility in how I spend my time:What benefit(s) do you experience because you work remotely?,I have more time because I don't commute:What benefit(s) do you experience because you work remotely?,I feel safer:What benefit(s) do you experience because you work remotely?,It's better for me financially:What benefit(s) do you experience because you work remotely?,Flexibility in my career options:What benefit(s) do you experience because you work remotely?,The ability to better focus in my work:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,What’s the biggest benefit of working remotely?,"Would you like to work remotely, at least some of the time, for the rest of your career?",Would you recommend remote work to others?,Why would you recommend remote work to others?,Did you or your organization transition to full or partial remote work as a result of COVID-19?,Is your company planning on permanently allowing some amount of remote work?,Did you have experience working remotely prior to COVID-19?,My work hours:What has changed about your work since your started working remotely? Select all that apply.,How I collaborate and communicate:What has changed about your work since your started working remotely? Select all that apply.,How I do my work:What has changed about your work since your started working remotely? Select all that apply.,More video calls:What has changed about your work since your started working remotely? Select all that apply.,Nothing changed:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Would you say you are working less or more since you started working remotely?,Are you in more meetings as a result of the shift to remote work?,"Overall, do you feel more or less excited about your job since your shift to remote work?","Overall, do you feel more or less connected to your co-workers after your shift to remote work?","How many employees does your company have? (Include both full and part-time.) If you are part-time and have more than one job, answer these next questions with only one employer in mind.",What percentage of your company currently works remotely?,What kind of remote work structure do you currently operate under?,What kind of remote work structure would you like to have?,"At your company, is an employee's pay tied to their city/location?",Do you support pay being tied to city/location?,"At your company, is an employee paid less if they work remotely?",Based on attendance or time:How is employee performance measured at your company? Select all that apply.,Based on completion of projects:How is employee performance measured at your company? Select all that apply.,Based on the achievement of goals:How is employee performance measured at your company? Select all that apply.,Unsure:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,"Pay for some/all of things I need to work from home (e.g., internet, monitor):How does your company support you working remotely?",Have systems and tech for remote team collaboration and communication :How does your company support you working remotely?,Regular 1:1 meetings:How does your company support you working remotely?,Have one day where no meetings are scheduled:How does your company support you working remotely?,Promote flexible working hours:How does your company support you working remotely?,Offer a 4-day work week:How does your company support you working remotely?,Provide remote career growth opportunities:How does your company support you working remotely?,Help me connect with more colleagues as it relates to my work:How does your company support you working remotely?,Offer me opportunities to socialize with co-workers:How does your company support you working remotely?,Is there anything else your company could offer to improve your remote work experience?,"Does your company have an asynchronous-first policy? Asynchronous simply means work isn't happening at the same time for everyone, asynchronous is the opposite of video calls, which are synchronous.",Would you like your company to be asynchronous-first?,What are your overall feelings about asynchronous-first work?,Do you feel your company trusts you to work remotely?,Because they monitor my work:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am checked in on regularly:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am not trusted to complete tasks alone:Why don't you feel your company trusts you to work remotely? Select all that apply.,It does not feel like they trust me:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Do you think career growth is more or less difficult for remote workers to achieve?,What country do you live in?,What industry do you work in?,Other - Write In:What industry do you work in?,What best describes the work you do?,Other - Write In:What best describes the work you do?,How do you identify?,Prefer to self-describe:How do you identify?,"Are you of Hispanic, Latino, or of Spanish origin?",American Indian or Alaska Native:How would you describe yourself? Select all that apply.,Asian:How would you describe yourself? Select all that apply.,Black or African American:How would you describe yourself? Select all that apply.,Native Hawaiian or Other Pacific Islander:How would you describe yourself? Select all that apply.,White:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,Prefer not to answer:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,What generation are you a part of?,How long have you been in the professional workforce?
Uruguay,Montevideo,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,6 - 9 years,Very positive,Living room,,1 (just me),Multiple locations,On camera,Introvert,No,,No,,,,Loneliness,,Difficulties with collaboration and communication,Staying motivated,Difficulty focusing,,,,,,,Difficulty focusing,"People are difficult to collaborate. Companies suck at making people get to know each other and work together, ask for help, communicate well.","Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,Flexibility with your own time. No wasted time commuting. No bullshit work commitments.,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uruguay,Software,,Design,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),15 years - 19 years
Bulgaria,Stara Zagora,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,6 - 9 years,Very positive,Living room,,1 (just me),Home,On camera,Introvert,No,,No,,,,Loneliness,Working across time zones,Difficulties with collaboration and communication,Staying motivated,Difficulty focusing,,,Career advancement or growth,,,,Loneliness,"It feels like I don't know the people I'm working with and it's hard to start a conversation, even over chat","Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,,Other - Write In,I get to spend more time with my dog or family,Flexibility to live where I choose,Yes,Yes,It's the first step towards re-decentralization and a whole new economy,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bulgaria,Software,,Engineering,,Prefer not to answer,,Prefer not to answer,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),10 years - 14 years
Thailand,Bangkok,Yes - On occasion,Self-employed/freelancer/independent consultant,It varies,6 - 9 years,Somewhat positive,Other - Write In,"I live in a studio room, so living and bedroom at the same time",1 (just me),Multiple locations,On camera,Introvert,No,,No,,,,,,,Staying motivated,Difficulty focusing,,,,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,,,,Flexibility to live where I choose,Yes,Yes,It's really fantastic to move around the worlm and work. My country's people (Japanese) tend to travel quite shortly. It's waste of life.,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thailand,IT and Services,,Other - Write In,consulting,Female,,No,,Asian,,,,,,,Generation X (born 1965 to 1980),15 years - 19 years
United Kingdom,Bristol,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Somewhat positive,Bedroom,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,Difficulties with collaboration and communication,Staying motivated,,,,,,,,Staying motivated,"I feel that it takes additional effort to communicate well, which is not always done by everyone",,Flexibility to live where I choose,,I have more time because I don't commute,,,,,,,I have more time because I don't commute,Yes,Yes,I think the pros outweigh the cons. Removing the need for a commute or not having to move house to change jobs is great.,Yes,Yes,Yes,,How I collaborate and communicate,,More video calls,,,,I’m working the same amount,Yes,No impact,No impact,11-100,100%,Remote-first (very close to fully remote),Fully remote,No,Yes,No,,,,Unsure,,,They do this,They do this,Not important,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would",Not important,Not important,They do this,,No,Yes,,Yes,,,,,,,No impact,United Kingdom,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Belgium,Auderghem,Yes - Full-Time,Self-employed/freelancer/independent consultant,Someone else sets my hours,1 - 2 years,Very positive,Office,,2,Home,Off camera,Introvert,No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,The ability to better focus in my work,,,I have more time because I don't commute,Yes,Yes,,Yes,,Yes,,,,More video calls,,,,I’m working the same amount,No,No impact,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
United States,,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,3 - 5 years,Very positive,Office,,2,Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,Staying motivated,Difficulty focusing,,,,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,,,,I have more time because I don't commute,Yes,Yes,"It's life changing, for the better",Yes,,Yes,My work hours,How I collaborate and communicate,,,,,,I’m working the same amount,No,More excited,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portugal,Software,,Design,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
United States,,Yes - Full-Time,Employee (full or part-time),I set my own hours,3 - 5 years,Very positive,Living room,,1 (just me),Multiple locations,On camera,Introvert,Prefer not to answer,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,I have more time because I don't commute,Yes,Yes,,No,,,,,,,,,,,,,,11-100,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would",They do this,,No,No,,Yes,,,,,,,Less difficult,United States,IT and Services,,Leadership,,Male,,No,,,,,,,Prefer not to answer,,Generation X (born 1965 to 1980),20 or more years
United States,,Yes - Full-Time,Employee (full or part-time),It varies,1 - 2 years,Somewhat positive,Office,,1 (just me),Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,No,No,Negative,Loneliness,,Difficulties with collaboration and communication,,Difficulty focusing,Working more,Not being able to unplug,,,,,Loneliness,Meetings are tiresome,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,,,,It's better for me financially,Yes,Yes,You can find the absolute best position without being limited to local companies,No,,,,,,,,,,,,,,11-100,100%,Fully remote,Remote-first (very close to fully remote),Unsure,No,No,,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,They do this,They do this,They do this,They do this,They do this,They do this,Child care support,No,Yes,,Yes,,,,,,,No impact,Brazil,Software,,Engineering,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Luxembourg,,Yes - Full-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Very positive,Office,,1 (just me),Home,On camera,Introvert,No,,No,,,,,,,,,Working more,Not being able to unplug,Career advancement or growth,,,,Not being able to unplug,,,,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,,Yes,Yes,Yes,,How I collaborate and communicate,,More video calls,,,,I’m working more,No,No impact,No impact,101-500,76 - 99%,Remote-first (very close to fully remote),Remote-first (very close to fully remote),No,No,No,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would",,Yes,,Somewhat positive,Yes,,,,,,,More difficult,Luxembourg,"Nonprofit, Medical and Healthcare",,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Argentina,La Plata,Yes - Full-Time,Employee (full or part-time),It varies,Less than a year,Very positive,Bedroom,,2,Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,,,,Not being able to unplug,,,,,Loneliness,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,,,,Flexibility in my career options,,,,Flexibility in how I spend my time,Yes,Yes,"Because of all the freedom it givess you. When to work, where to workm etc.",Yes,Yes,No,,How I collaborate and communicate,,More video calls,,,,I’m working the same amount,Yes,No impact,Less connected,11-100,76 - 99%,Remote-first (very close to fully remote),Remote-first (very close to fully remote),Unsure,No,No,,Based on completion of projects,Based on the achievement of goals,,,,Not important,They do this,They do this,"They don't do this, but I wish they would",They do this,Not important,Not important,They do this,They do this,,Yes,,Very positive,Yes,,,,,,,Less difficult,Argentina,Software,,Data,,Male,,Yes,,,,,White,,,,Generation Z (born after 1996),Less than a year
South Africa,Pretoria,Yes - Full-Time,Employee (full or part-time),It varies,1 - 2 years,Very positive,Office,,1 (just me),Multiple locations,On camera,Introvert,No,,No,,,,,Working across time zones,Difficulties with collaboration and communication,,,,,,,,,Working across time zones,"Delays in video chat can be awkward, and team mates cannot always communicate clearly writing","Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,More freedom,Yes,Yes,Yes,My work hours,How I collaborate and communicate,,More video calls,,,,I’m working the same amount,Yes,More excited,Less connected,11-100,26 - 50%,Fully remote,Fully remote,Unsure,No,No,,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,Not important,Pay a portion of my salary in crypto,Yes,,Somewhat positive,Yes,,,,,,,Less difficult,South Africa,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Portugal,Amadora,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Somewhat positive,Bedroom,,3 or more,Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,Difficulties with collaboration and communication,Staying motivated,Difficulty focusing,,,Career advancement or growth,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,,,,I have more time because I don't commute,Yes,Yes,,Yes,Yes,Yes,,How I collaborate and communicate,,More video calls,,,,I’m working the same amount,Yes,No impact,Less connected,101-500,Unsure,Remote-first (very close to fully remote),Remote-first (very close to fully remote),Unsure,No,Unsure,,,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,They do this,,Yes,,Somewhat positive,Yes,,,,,,,More difficult,Portugal,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
Switzerland,Bern,Yes - Full-Time,Business owner with at least one employee,I set my own hours,6 - 9 years,Very positive,Living room,,1 (just me),Home,On camera,Introvert,No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,It gives you back agency over your life.,No,,,,,,,,,,,,,,Fewer than 10,100%,Fully remote,Fully remote,Yes,Yes,No,,,,,Other - Write In,Based on conversation.,,,,,,,,,,,Yes,,Very positive,,,,,,,,,Bulgaria,"Education, E-commerce",,Leadership,,Male,,No,,,,,White,,,,Generation X (born 1965 to 1980),20 or more years
United Kingdom,,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Very positive,Bedroom,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,Negative,,,,,,,,,I don’t have any struggles working remotely,,,,,,,Flexibility in how I spend my time,I have more time because I don't commute,,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,,Yes,Yes,No,,How I collaborate and communicate,,More video calls,,,,I’m working the same amount,Yes,No impact,Less connected,11-100,51 - 75%,Fully remote,Remote-first (very close to fully remote),Unsure,Yes,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,Not important,They do this,,No,Unsure,,Yes,,,,,,,More difficult,United Kingdom,"Marketing, Media and Publishing",,Design,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),15 years - 19 years
United States,,Yes - Part-Time,Employee (full or part-time),It varies,1 - 2 years,Somewhat positive,I move around,,1 (just me),Multiple locations,On camera,Introvert,No,,No,,,,Loneliness,,,,Difficulty focusing,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,Flexibility in my career options,,,,Flexibility in how I spend my time,Yes,Yes,Much more flexibility in planning my day.,Yes,Yes,Yes,My work hours,,,More video calls,,,,I’m working less,Yes,No impact,Less connected,11-100,26 - 50%,Remote-first (very close to fully remote),Fully remote,Unsure,No,No,Based on attendance or time,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,They do this,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,,Yes,,Somewhat positive,Yes,,,,,,,More difficult,Hungary,Software,,Customer Support,,Male,,No,,,,,White,,,,Generation Z (born after 1996),3 - 5 years
United States,New York,Yes - Part-Time,Employee (full or part-time),I set my own hours,Less than a year,Very positive,Living room,,1 (just me),Multiple locations,On camera,Introvert,No,,No,,,,Loneliness,,,,,,,,,,,Loneliness,,,,Flexibility in how I spend my time,,,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,,Yes,Unsure,No,My work hours,How I collaborate and communicate,,More video calls,,,,I’m working more,Yes,More excited,No impact,101-500,1 - 25%,Remote-first (very close to fully remote),Fully remote,No,No,No,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,They do this,"They don't do this, but I wish they would",Not important,Not important,Not important,,No,No,,Yes,,,,,,,More difficult,United States,Consumer Products,,Other - Write In,Accounting,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
Canada,Hamilton,Yes - Full-Time,Employee (full or part-time),It varies,1 - 2 years,Very positive,Bedroom,,1 (just me),Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,Working across time zones,,,Difficulty focusing,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,,,,It's better for me financially,Yes,Yes,"If you do it right, it's strictly better than working in office.",Yes,Yes,No,,How I collaborate and communicate,,,,,,I’m working more,No,No impact,Less connected,"1,001+",100%,Fully remote,Fully remote,Yes,No,No,,,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,They do this,They do this,,No,Unsure,,Yes,,,,,,,No impact,Canada,Software,,Engineering,,Male,,No,,Asian,,,,,,,Millennial (born 1981 to 1996),1 - 2 years
Russian Federation,Moscow,Yes - Full-Time,Employee (full or part-time),I set my own hours,6 - 9 years,Somewhat positive,Living room,,2,Home,On camera,Introvert,No,,No,,,,,Working across time zones,,,Difficulty focusing,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,,,,It's better for me financially,Yes,Yes,You aren't tied to the salaries in the city you live in and can choose whichever company in the whole world you want to work for.,No,,,,,,,,,,,,,,11-100,51 - 75%,Remote-first (very close to fully remote),Remote-first (very close to fully remote),No,No,No,,,,Unsure,,,"They don't do this, but I wish they would",They do this,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","Compensate wellbeing, health and learning expenses.",No,Yes,,Yes,,,,,,,More difficult,Russia,Consumer Products,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),15 years - 19 years
Argentina,Olivos,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,Less than a year,Very positive,Living room,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,,,,,,,,,Loneliness,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,,,,I have more time because I don't commute,Yes,Yes,,No,,,,,,,,,,,,,,Fewer than 10,26 - 50%,Fully remote,Fully remote,Yes,No,Unsure,,Based on completion of projects,Based on the achievement of goals,,,,They do this,Not important,They do this,Not important,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,Not important,,Yes,,Very positive,Yes,,,,,,,No impact,Argentina,Software,,IT/Tech,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
